FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
302 131_S_0319 0.00597575 0.00112744 -0.00558265 0.00370636 -0.00381547 -0.0137209 0.00379121 -0.0117456 -0.00777011 -0.00291632
303 032_S_1101 0.0132183 0.0093347 0.00382014 -0.00415238 -0.00252636 -0.0041485 -0.00731285 -0.0128364 0.0190794 0.00550124
304 002_S_0559 -0.00817128 -0.00411115 -0.0164381 -0.00927936 0.00523968 -0.000639625 0.00182608 0.00984779 0.0176727 -0.00104091
305 032_S_0677 -0.00549311 -0.00455709 -0.0123226 -0.0125366 0.00287569 -0.00230068 -0.00268439 -0.00422351 0.00266313 -0.00014921
306 137_S_0459 -0.00275457 -0.00814032 0.00587413 0.0061132 -0.0152696 0.00475268 -0.0119594 0.0126561 -0.0123258 0.0128512
307 013_S_1186 0.0194644 -0.00539873 -0.000151225 0.0270733 0.0337612 0.0178372 0.00301093 -0.00741403 -0.00322326 -0.00292566
308 022_S_1097 0.00726143 -0.00848815 -0.00547785 0.00283761 -0.0156766 0.00628643 -0.00286399 -0.00316535 0.00259918 0.0162395
310 137_S_0841 0.0127245 -0.0033052 0.00178867 -0.0114705 0.000893797 -0.00170205 0.00933328 -0.00386895 0.00719722 0.00722403
312 029_S_0999 0.00557919 0.00234236 -0.00211661 0.0373162 0.0232521 -0.00291878 -0.0101927 0.0172587 -0.00831654 0.0034898
314 082_S_0469 0.0159326 -0.0020038 -0.00181963 0.000362626 -0.00159788 -0.00540962 0.00644259 -0.00484329 -0.0074161 -0.00138397
315 012_S_1292 0.0111927 0.00402496 0.00402685 -0.00753737 -0.00228028 0.00269104 -0.0170162 -0.00250085 0.0106433 -0.00579329
316 082_S_1377 0.00286401 -0.0115157 0.00398467 -0.0037083 -0.00017649 -0.00556649 -0.0109894 0.00908007 -0.0129455 0.00797717
317 131_S_0384 0.00537304 0.00269043 0.00982573 0.0131323 0.0186727 0.0168032 -0.0135271 -0.00351393 -0.00285005 0.0021079
318 032_S_1169 -0.000442814 0.0143163 0.00294231 -0.00307716 0.0100481 -0.0018379 0.00654457 0.0133336 0.00468569 0.00686342
319 002_S_0413 0.00672316 -2.78621e-06 -4.35955e-05 -0.00383913 -0.00195585 0.00716673 0.0122889 -0.00684871 0.00991454 -0.00182131
320 032_S_0718 0.0128435 -0.00208036 0.00594256 -0.00723298 -0.00140353 0.00649171 0.00159979 -0.006459 -0.00103434 0.0138643
322 136_S_0695 0.0145691 -0.0005213 0.000448914 0.00173973 -0.00361349 -0.00825112 0.00235666 -0.000514071 0.00843134 0.00425122
323 126_S_0891 0.00920879 -0.00749949 0.00223306 0.00288522 -0.0122562 0.00798318 -0.000468678 -0.00863407 -0.00558507 -0.000784817
325 005_S_0222 0.00619337 0.000459391 -0.00156649 -0.00373654 0.00476013 0.00437939 0.0105372 0.0140146 0.00681238 0.00943257
333 002_S_0295 0.0115055 -0.00273342 0.00430348 -0.00182537 0.0124214 0.00336677 -0.00880002 -0.00728082 0.0102877 -0.00598433
335 007_S_0101 -0.00452518 -0.0157889 0.0141662 0.00586255 0.00176436 -0.00776691 0.000398044 0.00657116 0.00583724 0.0102387
336 128_S_0188 0.00292419 0.00139282 0.00615961 -0.00585361 0.00639651 0.00553923 -0.00483663 0.0197439 -0.00228996 0.0022339
337 027_S_1213 0.0036744 0.00241774 0.0033909 -0.00585218 -0.0139586 0.0144529 -0.019881 -0.011775 -0.0178208 0.0045837
339 029_S_1318 -0.00535791 -0.00972038 0.0199274 -0.00130308 -0.00283875 -0.000969005 0.011065 -0.00210518 -0.00729294 -0.00750997
340 027_S_0120 0.00446816 -0.000250919 -0.0104569 0.0243272 0.0145959 -0.00402518 -0.00661088 0.00179126 -0.000251707 0.00714992
341 037_S_0327 -0.00741878 -0.0108119 0.0198515 -0.00645592 -0.0117466 -0.00395696 0.00670126 -0.00958823 0.0108124 -0.00650405
342 033_S_1284 0.0110557 -0.00701627 -0.00369549 -0.00173053 -0.00289892 -0.00186526 0.00206873 -0.00396965 0.00460949 -0.010763
345 067_S_0045 0.00256105 0.0201887 0.00414762 0.0224414 0.0175893 -0.00128854 -0.000860101 0.0168754 0.0027089 -0.00221016
348 023_S_0078 0.00700857 -0.00745765 0.0140065 -0.00636869 -0.00471328 -0.00432471 -0.0104116 -0.00999064 0.0159195 0.0121412
350 012_S_0689 0.00254385 0.00270064 -0.00163371 -0.00289318 0.00920864 -0.00211746 -0.00500104 -0.0113283 -0.00843762 0.00867812
353 128_S_1406 0.0124739 -0.000160785 -0.00432758 -0.00356367 0.00569306 0.00344617 0.00847736 -0.010485 0.00112195 -0.000936346
354 137_S_1041 -0.0148773 0.00805047 -0.00144337 -0.00152717 -0.010346 0.0137228 0.00674685 0.00472341 0.00173146 -0.0072277
355 005_S_0610 0.0151645 0.00706727 0.00665472 -0.000267636 -0.00473107 0.00719533 -0.00881873 -0.016648 0.0152178 0.00159629
356 005_S_0546 0.00488236 0.0118616 0.000799615 -0.0107851 -0.00273587 -0.00836343 0.00115139 -0.00262938 0.00135334 0.00305136
358 036_S_0577 0.0131861 -0.000801293 -0.00107408 -0.00685975 0.00195168 -0.00615625 -0.00267105 -7.95306e-05 0.00104335 -0.0198507
362 057_S_1371 -0.0112343 0.0083965 -0.000969344 0.00581182 -0.00818435 0.0113902 -0.00564278 0.000509926 0.00275311 0.0112734
363 100_S_0930 0.00413748 0.00205109 0.000963394 0.00494627 -0.0119152 0.0141525 -0.00986208 -0.00325288 0.00151234 0.00177266
364 023_S_1046 0.00407065 0.00627112 0.00311509 0.00265568 0.00029868 0.00509615 -0.00193996 -0.0160952 -0.00779777 0.00656381
365 114_S_0378 -0.0120323 -0.00871455 -0.0127825 0.00633502 -0.00297183 -0.0022669 0.00818144 0.00849777 0.00514235 0.00518385
366 023_S_0081 -0.00593325 -0.0129206 0.0224137 6.68936e-05 0.00531884 -0.000127866 -0.00483114 0.00436928 0.00282934 -0.0132775
368 032_S_0095 -0.00178978 0.00230158 -0.00494816 -0.00620055 0.000812812 -0.00349881 -0.0088506 -0.00281603 -0.0128315 -0.000960708
369 037_S_1225 0.00423322 -0.00430271 -0.000605109 0.00800877 -0.00616561 0.009701 -0.0160791 0.0186534 0.0138997 0.00761629
372 031_S_1066 0.0124906 0.00533754 0.000363296 -0.000231434 -0.00685005 6.71065e-05 -0.014242 -0.0084383 0.0142488 0.00744221
373 037_S_0588 0.014056 -0.00285364 -0.00500967 -0.00670879 0.00407269 0.000688261 0.00741707 -0.00239345 0.00569604 -0.000556649
374 035_S_0341 0.0140672 0.00354529 0.000844597 -0.00120632 0.0035179 -0.000745053 -0.00403144 -0.00385032 -0.00772127 0.00840568
375 036_S_0945 -0.00166737 0.014158 0.000163203 -0.00486678 -0.0106054 0.000115201 0.012297 -0.0163462 -0.00179355 -0.00920911
376 116_S_0361 0.000117933 0.00339972 0.0070073 -0.00845989 -0.00657942 -0.00538387 -0.00218602 0.00763068 0.00125462 0.00450623
377 023_S_0625 0.0139946 0.00425779 0.00642989 -0.000203709 -0.000711223 -0.00187247 -0.0138539 -0.00616515 0.00420008 -0.0105497
378 116_S_0648 0.0073294 0.00277654 0.0026407 -0.00404592 0.000114658 -0.000141112 0.00761371 0.00301547 -0.000155542 0.00133722
379 011_S_0183 0.00558277 -0.0079435 -0.00771388 -0.00244018 0.00746052 0.00449434 0.0026426 -0.00662018 0.0124806 -0.0186593
380 021_S_0141 -0.0181245 0.0027533 0.0186642 -0.00283086 -0.00835869 -0.00666116 0.0131478 0.010692 0.00773524 -0.000984644
381 021_S_0626 -0.000577793 -0.00627625 -0.00411547 -0.00646154 0.00775689 -0.0108858 -0.00571657 0.00191791 -0.00292762 0.00867683
385 136_S_0300 0.00187739 -0.00711464 -0.0104763 -0.00395339 0.00373316 -0.0132419 -0.000106391 0.00121955 0.000461839 0.00316334
386 073_S_0518 0.00222046 -0.00349981 0.00131375 -0.021279 -0.00457896 0.00121789 -0.00291341 -0.00423512 -0.0223413 0.00638338
389 098_S_0172 -0.00869898 -0.00668062 -0.00466026 -0.0025478 -0.00349411 0.0193479 -0.00635795 -0.000263697 0.00484734 0.00148263
390 141_S_0852 0.00440163 0.00154218 -0.00107148 -0.0247318 -0.00687045 0.00247197 -0.00777077 0.00555921 -0.011706 0.0118164
391 133_S_0525 -0.0105966 -0.00986739 0.0232247 -0.00816255 -0.00384407 -0.00413902 0.00233633 0.0120617 -0.000492903 -0.00817013
395 100_S_0743 0.00300665 0.00718375 0.00975771 -0.00729756 0.00526182 -0.000577542 0.0002723 -0.000417281 -0.0023483 0.00184767
396 082_S_0761 0.0153866 -0.00626881 -0.00282838 -0.00725761 -0.0093069 -0.00382913 0.00899657 0.00830324 0.00868905 0.000265625
398 022_S_0096 -0.00644436 -0.023015 0.0174193 -0.000439405 0.00149677 -0.00741893 0.0023906 -0.0059263 -0.000383832 0.00571246
403 137_S_0283 0.00861932 -0.000838183 -0.00208415 0.000569864 0.0113358 0.00846124 -0.00220036 -4.47502e-05 -0.00812661 0.0115374
404 024_S_1307 0.00127069 -0.007608 -0.000241974 -0.00795962 0.00155433 0.00812631 0.000878329 -0.00078999 -0.0131205 -0.00725217
405 116_S_1083 0.0162493 -0.0137442 -0.00702156 -0.00632843 0.00276949 -0.000373807 -0.00315715 -0.00464071 0.000106942 -0.00970067
406 128_S_1408 -0.00314692 0.00869325 0.00784692 0.00256791 0.00897062 0.00148938 0.00796111 0.00197161 0.00215468 -0.000824198
407 126_S_0708 0.00854041 0.00161041 -8.75513e-05 0.00170753 0.0123931 -0.00130869 0.00135925 0.00558427 0.00157053 0.00370349
408 129_S_1204 -0.000179736 0.0133691 0.00378665 -0.0210484 0.00134302 0.00791594 0.00300751 0.00667652 -0.00274388 -0.0066706
409 137_S_1426 -0.00237479 -0.00929527 -0.00451394 -0.0085039 0.0100104 -0.0114838 0.00649646 0.00443549 0.00805853 0.0103036
411 041_S_0314 0.00109457 0.0157487 0.00134858 0.00102029 0.00761393 0.00445478 0.00151791 0.00298132 -0.00411111 -0.0140743
412 012_S_0720 0.00389628 0.00380865 -0.00172522 -0.00410891 0.00535882 0.000757389 -0.00642523 0.0123958 -0.00140611 -0.000357381
414 082_S_0832 0.013748 -0.0057669 -0.00371052 -0.0132796 0.00538341 0.0024676 0.00807436 -0.00456953 0.0018868 0.00635834
415 128_S_1148 -0.0110162 0.0131443 -0.00434369 0.0146696 -0.00491888 -0.0103454 0.0066051 0.00222991 0.00456622 0.00121769
416 099_S_0291 0.00685289 -0.0154833 -0.00275836 -0.00462054 -0.000914326 0.0062865 0.00804832 0.00366413 0.00572263 -0.00541842
420 012_S_1033 0.0129865 -0.00597473 -0.00149884 -0.00671279 -0.00512566 -0.00949618 0.00477126 -0.0058402 0.00234006 -0.00469324
422 037_S_1421 -0.0218595 -0.0145806 0.0116161 -0.00104964 -0.00181394 -0.00951245 -0.0021273 -0.00994205 -0.00542151 -0.00428298
423 036_S_0576 -0.00444149 0.0110288 -0.00274716 0.0112572 0.00325163 -0.00034814 -0.00528404 0.000560209 0.00342244 0.00176429
424 036_S_1023 -0.00118251 0.00637577 -0.00321353 0.00254324 0.008923 -0.00797173 -0.00881631 0.00205823 -0.0113684 -0.00892733
425 011_S_0010 -0.0134549 -0.00813831 -0.0162752 -0.00937322 0.00491759 -0.00400274 0.00308525 -0.000331875 0.0124124 0.00239195
426 082_S_0640 -0.0138502 -0.00281354 -0.0210075 0.00540129 -0.0130949 -0.0263628 0.00201107 -0.00905244 0.0105233 0.00440568
428 100_S_1062 -0.00897488 0.00155068 -0.00327968 -8.37488e-05 -0.0142202 0.0108075 -0.00659454 0.00441957 0.00460733 0.00554829
429 012_S_1133 -0.0092403 -0.0186836 0.014194 -0.00354946 0.00137319 -0.00868441 0.00260601 0.00673073 -0.00794941 0.00940183
430 137_S_0366 0.00239115 0.00560065 0.00409328 -0.00734397 0.00496627 0.00764041 0.0062871 0.00732867 0.00362838 0.00903667
431 036_S_0656 -0.00540649 -0.00809167 0.00603125 0.0025647 -0.00311231 -0.00650016 -0.00394231 0.00546313 -0.0100522 -9.9819e-05
432 014_S_0658 0.0148866 -0.000899955 0.00248558 -0.00183332 0.0017596 -0.0154797 -0.00431802 0.00236656 0.0133158 -0.00185491
435 005_S_0572 0.00325649 0.0020409 0.000574586 0.000595118 0.0110709 0.00708005 0.000228091 -0.000912531 -0.0041084 0.00272037
439 021_S_0343 -0.00262822 -0.00323002 -0.0115802 0.0193046 -0.0088839 0.0164298 0.00949299 0.00198968 -0.00455183 -0.0076884
441 033_S_0724 -0.0165007 -0.00425643 -0.0131658 -0.00436614 0.0111739 -0.0101215 -0.00941454 -0.011462 0.00783177 -0.00147349
443 033_S_0567 0.0131999 -0.00870983 0.0027683 -0.0107995 0.00403021 -0.00473925 0.0109343 0.00018976 0.00227301 0.000510048
448 137_S_0796 -0.0127438 -0.00899891 -0.000347628 -0.0102693 -0.00388555 0.0103168 -0.0138812 -0.00788144 0.00521337 -0.0124263
451 023_S_0031 0.0109505 0.00103769 0.00299318 -0.00698098 0.00312759 0.00783485 0.00327908 0.00126867 -0.0054634 0.000417155
452 027_S_1045 0.0112787 -0.00271787 0.0201081 0.00652477 -1.76281e-05 -0.00157515 -0.0133931 -0.00945582 0.0154094 0.00653325
453 021_S_0159 -0.00518336 0.0179408 0.0105057 -0.00457262 -0.00671745 -0.000510289 -0.00879261 0.000329559 0.00495851 0.00873927
454 033_S_1283 0.00843937 -0.011364 -0.00561605 0.00976939 0.000235314 0.012472 -0.00689705 -0.0149196 0.00417487 0.00533966
455 009_S_0862 0.0021011 0.00130886 -3.68915e-05 -0.004613 -0.013471 0.00695246 -0.0120804 -0.00319997 -0.0169849 -0.00142213
456 116_S_0890 0.00548557 -0.00711365 -0.00498429 0.00632349 -0.0208141 -0.000649882 0.00433882 0.00678355 -0.0122443 0.00334366
457 023_S_0084 -0.00471144 -0.00696842 -0.0107886 0.000196549 -0.00590709 0.00728145 0.026887 0.00546245 0.0055876 -0.0134175
458 114_S_0228 0.00299556 -0.000273041 -0.00835776 0.00513281 -0.00359837 -0.00508144 -0.00792569 0.00770706 0.000627751 0.00250587
459 037_S_0566 0.00500028 0.0165794 0.00151056 0.00584724 -0.00458203 0.00488549 0.00695643 -0.0114701 -0.0104556 -0.00925225
461 036_S_0869 -0.00725211 -0.0174793 0.0170533 -0.00580826 0.00119634 -0.00184576 0.00599494 -0.0192303 -0.00972429 0.00300401
462 014_S_0563 0.00639327 -0.00467914 -0.00847034 0.0334547 0.0326488 0.0289818 -0.0063088 -0.0145723 0.00672622 -0.0131156
463 005_S_0448 -0.00323858 -0.00302957 -0.00342099 -0.00703768 -0.00133564 -0.00590895 -0.012693 0.00196032 -0.000602597 0.00209962
464 041_S_0407 0.00653559 -0.00449654 -0.0100034 0.014074 0.0065349 -0.00421036 0.000964756 0.00699285 -0.012392 -0.004032
465 005_S_0602 -0.00967595 0.01344 -0.00201298 -0.00591813 -0.00102142 0.00390445 0.00423097 -0.000983585 0.00235995 -0.0053764
467 128_S_0545 0.00352368 -0.00480778 -0.0104471 -0.00784449 -0.00132342 0.00872259 0.00346649 0.0143081 -0.0015487 -0.00157313
471 005_S_0221 -0.00167852 -0.00464102 -0.00947038 -0.0022457 0.00283098 -0.00751452 -0.00540868 0.00495602 0.00232582 -0.00385668
474 031_S_0568 -0.0120029 -0.0114867 0.00320467 0.0213473 0.000767811 0.00393026 0.00745999 0.00852832 0.00641517 -0.0109843
475 033_S_1285 0.00737039 -0.00826587 -0.0022285 -0.0016365 0.00378812 0.00637888 0.00834113 0.0112239 -0.00339718 -0.00562498
476 024_S_0985 -0.00317441 0.00587175 -0.00856025 -0.00362818 -0.00255385 -0.014615 -0.0186177 -0.00185082 -0.00740232 -0.0140857
477 037_S_0377 -0.0123885 0.0185936 0.00636751 -0.00591971 -0.0132334 0.00769727 0.000805109 0.0122013 0.0218895 0.00305714
479 123_S_0298 0.000661692 0.00948444 0.00758831 0.00887306 0.000424618 -0.0158353 0.00615965 0.0109842 0.00939237 0.0106548
481 099_S_1034 0.0161106 -0.00911392 -0.00199358 -0.00413204 -0.000514171 -0.000706739 0.00544953 -0.00768642 0.00173965 -0.001738
482 018_S_0057 0.0149267 0.00610952 0.00347601 -0.00356579 0.0114765 -0.000246455 -0.010557 -0.00319221 0.00255231 -0.00141783
483 023_S_1247 -0.00428558 -0.00681445 -0.011028 -0.00560721 -0.00158113 0.00202429 0.00518783 -0.0153638 -0.00467645 0.00616867
486 018_S_0142 -0.000901165 0.0209348 0.000910318 0.00709188 0.00213776 -0.00333208 -0.0107816 0.0122339 -0.00256005 -0.0041804
496 022_S_1351 -0.0163693 0.015507 -0.00691693 0.00776025 0.000354626 -0.017672 0.00816902 0.00271826 -0.0101193 -0.00623808
497 057_S_0464 -0.00539604 0.00118725 -0.0096968 0.00867307 0.012663 -0.0177304 -0.0155372 -0.00262619 -0.0081748 0.0135403
498 136_S_0426 -0.0102355 0.0246203 -0.00236152 -0.00493756 -0.0089477 0.000806555 0.0131866 -0.00460185 -0.0134981 0.0112014
499 057_S_0779 0.00215098 -0.00787405 -0.0039531 0.00196947 -0.00911293 0.0119447 -0.000815253 0.0122071 -0.00417051 -0.00588902
500 123_S_0108 -0.0209292 -0.00717256 0.00632477 -0.00365219 0.00866972 -0.00973769 0.00285031 -0.00534752 -0.00286977 -0.0130262
502 027_S_0256 0.014016 -0.00371516 0.00405837 0.00878598 0.00549972 0.000461508 0.00827462 0.00657445 0.00716134 0.0098661
503 137_S_0669 0.0102414 -0.00217369 0.00735795 -0.00911645 0.00298685 0.00436773 0.0089862 -0.00333151 0.0124019 0.00564125
506 022_S_0129 -0.000643989 7.95405e-05 -0.00514136 0.00932802 -0.0167901 -0.000674312 -0.00895987 -0.00394339 -0.00481652 -0.00783615
507 023_S_0388 -0.0018596 0.0173408 0.00200913 -0.0147993 -0.000854874 0.00581508 0.0220419 -0.00351484 -0.00401079 0.00796012
508 114_S_1103 0.00319125 -0.00072955 -0.0114062 0.0227409 0.00508135 -0.0129303 0.00885196 0.0017683 0.00634483 -0.00086027
511 014_S_1095 0.0025998 -0.00674259 -2.93451e-05 0.00855523 -0.0139567 0.0117923 0.00502584 0.0039793 0.00742939 0.00819032
512 005_S_0223 0.0161431 0.00179693 0.0101752 -0.00219449 0.00624079 -0.00923298 -0.00273023 0.00829364 0.00504587 0.0118325
513 041_S_0598 0.017062 -0.00315204 -0.000846747 -0.00226363 -0.00287874 0.00205247 0.000686038 0.0108875 0.0095141 -0.00716528
514 011_S_0856 -0.00145723 -0.00544881 -0.00204927 -0.00653549 0.00106884 -0.00932729 0.003472 0.015699 0.00401544 0.0104501
515 023_S_0331 0.000848363 0.0170596 0.00830159 0.00155 -0.000561379 0.00882018 -0.00963237 0.00433287 -0.00212922 -0.0131969
516 116_S_0657 0.00904047 -0.0105771 0.00467695 -0.000960584 0.00717198 -0.000144923 0.0146953 -0.00256064 0.0169462 0.0103641
519 131_S_1301 -0.0141168 -0.00148883 -0.0101207 -0.00799178 0.00301998 0.00286923 -0.0086066 0.00970155 0.00482751 0.00401578
520 033_S_0733 0.0136231 -0.00949666 -0.000172862 -0.00192641 -0.00345232 0.00153554 0.0154214 -0.00903954 0.00583917 -0.00646829
521 002_S_0938 0.0158021 0.00325028 0.000831728 -0.00563969 0.00379717 0.00777957 -0.00923058 0.000743358 -0.000916551 0.00232366
522 032_S_0147 -0.0120979 0.0104178 -0.0014389 -0.0049362 -0.00887398 0.00620708 0.0109992 0.00480399 0.0051695 0.00243998
524 007_S_0344 0.00611426 0.000870378 -0.00423627 -0.00376715 -0.00513051 0.00413303 0.0102427 -0.0112829 -0.0010584 -0.00698786
525 100_S_1226 -0.0220822 -0.0186424 0.00936443 -0.00361418 0.00783911 -0.0105799 -0.000574436 -0.00889219 0.0025043 -0.0132352
526 007_S_0128 0.0157352 -0.00170922 0.00458919 -0.009902 -0.0075498 -0.00615925 -0.000750363 -0.00422351 -0.000747097 -0.00345581
528 027_S_0074 -0.000444359 -6.5296e-05 -0.00616603 -0.00458643 0.0199287 -0.00196275 -0.0107683 -0.00525115 -0.0130628 -0.006132
529 018_S_0369 -0.00686375 -0.00901348 0.0242123 -0.000822854 0.00284813 -0.00529446 0.00829825 0.00404221 -0.00212524 0.0113652
531 018_S_0633 -0.000185289 -0.00781289 -0.00311277 -0.00196592 -0.00833201 0.00925663 0.00100672 0.00988727 -0.000838667 -0.000949661
532 041_S_0898 -0.00199234 -0.00679128 -0.0101168 0.019454 -0.0119257 0.00951453 -0.00674401 0.00128629 0.000577782 0.00919376
533 027_S_0485 -0.0137479 0.0104831 0.00245527 0.00879735 0.012324 0.00440195 0.00520037 0.00330061 -0.00749992 -0.00686335
534 052_S_1054 0.00136855 -0.00375145 -0.0142475 -0.0170303 0.00317336 -0.00588528 -0.010305 0.00242455 -0.00409735 -0.00395336
535 031_S_0821 0.0129229 0.00107376 -0.00417758 -0.000122058 -9.46768e-05 -0.00266031 -0.0120849 -0.00464888 0.0107163 -0.000831411
536 033_S_1309 -0.00943792 0.0105238 -0.000858827 0.00637093 -0.0110275 0.0143287 -0.0121907 0.00255621 -0.00402683 0.00234416
537 037_S_0501 -0.0191285 0.00210227 0.0148944 0.00832795 0.00818794 0.00833402 0.00539245 -0.0123146 0.0194518 -0.000663511
538 033_S_1086 -0.00512256 0.0171847 0.00429487 -0.00704708 0.000624165 0.00196174 -0.00778106 0.00450156 -0.00272321 -0.00407008
539 033_S_1016 0.0141752 -0.00081343 0.00163586 -0.0203544 -0.00172976 0.00281421 -0.0117613 0.0172069 0.0187118 -0.00621405
540 131_S_0441 -0.00140199 -0.00195832 -0.00517314 -0.00267527 -0.00361448 -0.0182817 -0.00601776 -0.00124868 -0.0171838 0.00714691
541 002_S_0685 0.00545299 -0.00705782 -0.00364233 0.00132438 0.00829121 -0.00104592 0.00373014 0.00664427 0.00261197 0.00806604
542 131_S_0409 -0.0206976 -0.0131653 0.0116001 0.00865813 0.011163 -0.00729596 -0.00543274 -0.00266146 0.00555439 -0.00858315
543 033_S_0513 -0.0155705 0.0103141 -0.00632449 0.000187178 -0.00969949 -0.0100883 0.000561801 -0.00270027 0.00513805 0.00991713
544 131_S_0457 0.000457912 0.0230463 0.00402912 0.0313513 -0.0151253 -0.0147418 0.00972653 0.0160269 0.00885258 0.0024541
545 002_S_0729 -0.000884121 -0.0056454 -0.00971137 -0.000254146 0.00769872 -0.00157799 0.00626978 0.00588924 -0.0089004 0.00251293
546 131_S_0436 0.0140161 -0.0103208 0.00300699 -0.00400597 -0.00343438 -0.00491928 0.0126153 0.00255458 0.00109722 -0.00386772
547 033_S_0514 0.00311924 0.00320163 -0.00293288 0.0119624 -0.0226057 0.00176654 -0.0144209 0.00756314 -0.00991956 -0.0100621
551 073_S_1357 -0.0159797 -0.0121514 0.0165371 -0.00517105 -0.00178667 -0.00302174 0.0153527 0.00103271 0.00146221 0.0043882
552 137_S_0973 -0.00192971 -0.00675582 -0.00260828 0.00612193 -0.00569027 0.00816851 -0.00371562 0.0131274 -0.00517815 0.0080519
557 131_S_1389 -0.0193772 0.0091678 0.000350344 0.00308217 -0.00632967 0.0150988 0.000833708 0.0141614 0.010522 0.00838428
558 033_S_0734 -0.0204617 -0.0151712 0.0185983 -0.00433414 0.00108365 0.00276332 0.000502506 -0.00496398 0.0155456 0.0067017
559 002_S_1070 -0.00344487 0.00208319 -0.0105922 -0.000425969 -0.00314811 -0.00840594 -0.0153222 0.00430661 -0.00227951 -0.007505
561 036_S_1135 -0.00346364 -0.00447803 -0.0145279 -0.00128467 0.00763937 0.0019954 -0.00582287 0.00538993 4.57126e-05 0.00445831
563 137_S_0972 -0.0263511 -0.0162357 0.00651391 -0.00430724 0.0112675 -0.00632402 -0.00584661 -0.000150168 0.00994642 0.0053834
565 137_S_0994 -0.00183036 -0.00261288 -0.00306989 0.00291314 -0.00164665 0.0125454 0.0161205 0.0157699 -0.00332397 -0.0167448
566 022_S_0961 0.00120674 -0.0047388 -0.0063782 -0.0104769 -0.00427088 0.00845601 -0.00866773 0.0113258 0.00544917 -0.0145345
567 100_S_0995 -0.00406317 -0.00693778 -0.0154917 0.00534615 0.00820532 -0.00585182 0.00317738 0.00393696 0.0034972 -0.0107695
569 012_S_1321 -0.00971394 -0.00987081 -0.0182954 -0.0103971 0.00622468 -0.00242434 -0.00746997 -0.00619347 0.00433871 -0.0165339
570 057_S_0474 -0.00640361 -0.00167328 -0.00126568 0.00622824 -0.0147702 0.0038065 -0.00825866 0.00291965 -0.00211266 -0.00254614
571 123_S_0088 -0.00504416 0.000113904 -0.00996675 -0.00569236 0.0124005 -0.00187427 0.00165839 -0.0136858 -0.00311078 0.0016629
572 123_S_0162 0.00996341 -0.00881663 -0.002554 0.0136589 -0.00296883 0.014702 -0.00511262 -0.00422619 -0.0166779 0.00395742
573 062_S_0535 -0.0079263 -0.00572555 0.0164608 -0.00119328 -0.00268146 -0.0153973 0.00924802 -0.0117314 -0.0182374 -0.0134759
575 137_S_0631 0.0146281 -0.00377814 -0.000240227 -0.00545897 0.0104322 -6.6731e-05 0.00758344 -0.0251462 8.94509e-05 0.000403
576 068_S_1075 0.0147457 -0.00376034 0.00288945 0.0028413 0.00263117 0.00932354 -0.000411034 0.00370578 0.00455094 -0.00548611
577 941_S_1295 0.00582911 0.00139173 -0.00173104 -0.00348266 0.00424392 -0.000674167 -0.00674124 0.00171885 -0.0114769 -0.00156569
578 136_S_1227 0.00383163 -0.0041077 -0.00534762 0.0185657 -0.000448945 -2.01268e-05 0.0150191 0.0158845 -3.73031e-05 -0.00515358
580 067_S_0176 0.00303112 0.0151463 0.0109163 -0.0043744 -0.00248737 -0.0029314 -0.00985202 0.00883931 -0.00495814 -0.0118836
581 023_S_1262 0.0167966 -0.00835693 -0.00172728 0.004448 0.00216949 -0.00958854 0.00485288 0.0142035 0.00564838 -0.00174317
582 100_S_0892 -0.00575883 -0.00414579 -0.0097893 -0.00955666 0.0107855 0.00649283 -0.00590377 0.00539365 0.0230666 -0.00122642
583 011_S_0053 0.00606506 0.0013116 -0.00588544 0.00364419 0.01275 -8.85556e-05 -0.00273954 -0.00503558 0.00154093 0.00745461
585 012_S_0932 0.00573049 0.00331512 0.0143385 -0.0066817 -0.0123024 -0.00231579 -0.00152842 0.00804119 0.0170218 -0.00213315
586 128_S_0715 0.0131762 -0.00554405 -0.0043193 0.00401131 -0.00269531 -0.00157444 0.00652512 -0.0118332 0.0152292 0.000476939
587 023_S_0217 -0.00639118 2.91736e-05 -0.00992395 -0.0047784 0.0042075 -0.00251353 -0.00457415 0.00774792 -0.00545773 -0.00892942
588 116_S_0360 -0.00553113 -0.00904636 -0.00145133 -0.0027155 -0.00391489 0.00996952 0.00130816 0.00780248 -0.00249024 0.00109443
589 023_S_0083 0.0141942 -0.012046 0.00742221 -0.00537537 -0.00139178 -0.00631241 0.00268257 -0.015511 0.00905499 0.00451355
590 114_S_1118 -0.00138976 -0.000323181 -0.0136293 0.013574 -0.00779939 -0.0214032 0.00758539 0.00583489 0.00579566 0.00286421
591 023_S_0058 0.0120356 0.00577077 8.5897e-05 0.000789619 0.00285559 -0.00172162 -0.00567868 -0.00524173 -0.000424271 0.00506423
592 114_S_1106 0.00251903 0.00316647 0.000646613 0.00657127 -0.00913522 0.0130349 -0.013048 -0.0033263 -0.0117262 0.00762303
593 114_S_0410 -0.023247 0.00441362 0.0213283 -0.0024233 -0.00272704 -0.0107788 -0.00207469 0.00538382 0.00950743 0.00102304
594 014_S_0557 -0.0133225 -0.0123163 0.016997 0.000797824 -0.0042621 -0.0166667 0.00354167 0.0112311 -0.00393249 0.00905141
