Feature_Length,Accuracy,Precision,Recall,AUPRC,AUROC,F1_Score
35,0.6689849624060151,0.7136196122717862,0.5642000796395958,0.7279009887167579,0.7371510025354923,0.6274408539111593
36,0.6547619047619047,0.6938701673433132,0.5467279870666968,0.7153425394939715,0.7193148863953457,0.609589382565022
37,0.6636904761904762,0.7136924669533365,0.5547032294169391,0.7364113116234667,0.7284534075940036,0.6195435808225852
38,0.6494674185463659,0.7029423360773475,0.5180224194861291,0.7185687001847123,0.7142995572628936,0.592929600800963
39,0.6387218045112782,0.6795179342147109,0.5333872121009218,0.7243917336927619,0.7179514272805975,0.5923495687181135
40,0.6458333333333333,0.6873154007411879,0.5414079920975082,0.7139543054881182,0.7036505097290147,0.6002658351199148
41,0.6423558897243108,0.6919603563529395,0.5178547952943114,0.7203241682045629,0.7067831624839898,0.5864497811833826
42,0.6388471177944862,0.6788014313276798,0.5250847320242482,0.7174396795782408,0.7212382844823095,0.5898905982767059
43,0.6458646616541354,0.6870534670008355,0.5454081311460344,0.7181101676851368,0.7198973597398064,0.6027660655461728
44,0.6441729323308271,0.6828291314160879,0.5492922239051271,0.7237677308241566,0.7215907789737059,0.6044402352869136
45,0.6458646616541353,0.6873109668109668,0.5393564790943823,0.7103686287127654,0.7067833679182978,0.5988783627981018
46,0.6494360902255638,0.7015655178155178,0.5231098089485187,0.7218808975062484,0.7173394100118722,0.5941963376071259
47,0.6333959899749375,0.682750999430566,0.5123681573802542,0.707678540009692,0.6896496876170236,0.5809669275973623
48,0.6440162907268171,0.699322515775605,0.5170043728672761,0.7101275303534524,0.6993325078433784,0.5896214464105425
49,0.649498746867168,0.6980134591930258,0.5264160446781415,0.7138915683309942,0.7095216722395399,0.5964226721127217
50,0.6352130325814536,0.6735045920263312,0.526702281290991,0.708169848055206,0.7020365350132433,0.5863305756972889
51,0.636967418546366,0.6884852939458203,0.5099763501134469,0.7136138741058471,0.7019798649034458,0.5804620514245153
52,0.6369674185463658,0.6802044984001505,0.528333617696521,0.7172668898527258,0.7076163897191416,0.5893677528034206
53,0.6369360902255639,0.6802872357111488,0.5154935367798272,0.7112825680500168,0.6907454525948495,0.5826269970698785
54,0.631610275689223,0.6738071046600458,0.5047787235166268,0.7199924958846342,0.6972069731299588,0.5737267471525122
55,0.637092731829574,0.6800916619612272,0.5260099506228538,0.7067137452900802,0.6925877365790444,0.5896755512038332
